City,State,Hotel_ID,Hotel_Name,Country
Cochin,Kerala,2141453,Treebo House Of Yesudas,India
Cochin,Kerala,2378664,Oman House,India
Cochin,Kerala,1239472,The Greens Residence Apartments,India
Cochin,Kerala,1672934,Sherlys Casagrande Homestay,India
Cochin,Kerala,2303199,Treebo CMK's Habitat Center,India
Cochin,Kerala,2149014,Edappally Home Cochin,India
Cochin,Kerala,2297857,Salwa Home Stay,India
Kolkata,West Bengal,3029049,OYO 9811 Hotel Relax Inn,India
Cochin,Kerala,2396552,OYO 8964 Malabar Plaza Hotel,India
Kolkata,West Bengal,2392752,OYO 8812 White Palace Hotel & Resort,India
Kolkata,West Bengal,2804145,OYO 580 Derozio College Rajarhat,India
Kolkata,West Bengal,2756911,OYO 9232 Residencia Hotel,India
Kolkata,West Bengal,1999752,OYO 3381 Tollygunge,India
Kolkata,West Bengal,1999799,OYO 6160 Salt Lake Sector 3,India
Kolkata,West Bengal,2325862,OYO 9154 New Town,India
Kolkata,West Bengal,2396519,OYO 8972 Dum Dum,India
Kolkata,West Bengal,2892648,OYO 10167 Salt Lake City,India
Kolkata,West Bengal,2892684,OYO 10364 Fortress Guest House,India
Kolkata,West Bengal,2868002,Little Green Stay (Hazra Road),India
Kolkata,West Bengal,1044639,Senses Hotel,India
Kolkata,West Bengal,2847840,jo Rooms,India
Kolkata,West Bengal,2804143,OYO 9543 Rajarhat,India
Kolkata,West Bengal,3035184,Radical Guest House,India
Jaipur,Rajasthan,2829755,Sugan Niwas Palace,India
Jaipur,Rajasthan,2336812,The Buddhayan Villa,India
Jaipur,Rajasthan,1380497,Shree Krishna Service Apartment,India
Jaipur,Rajasthan,291668,Naila Bagh Palace Heritage Home Hotel,India
Jaipur,Rajasthan,2133686,Hotel Lichana Haveli,India
Jaipur,Rajasthan,1247248,Atithi Guest House,India
Jaipur,Rajasthan,2928003,Sumitra Enclave,India
Jaipur,Rajasthan,2622154,Kutani Penthouse,India
Jaipur,Rajasthan,2837747,Kesar D Villa,India
Jaipur,Rajasthan,1903668,OYO Flagship 250 C-Scheme,India
Jaipur,Rajasthan,2703001,ashiyana,India
Jaipur,Rajasthan,355396,Rawla Rawatsar,India
Jaipur,Rajasthan,271797,Om Niwas Suite Hotel,India
Jaipur,Rajasthan,261205,"Four Points By Sheraton Jaipur, City Square",India
Jaipur,Rajasthan,2126764,Kalyaan Niranjan Apartments,India
Bangalore,Karnataka,257529,Iris - The Business Hotel,India
Bangalore,Karnataka,2768596,Hotel Raj Residency,India
Bangalore,Karnataka,3022220,Treebo Rotano Suites,India
Bangalore,Karnataka,2892714,OYO 10291 Sri Venkatadri Residency,India
Bangalore,Karnataka,2674947,Treebo The Galaxy,India
Bangalore,Karnataka,2927687,Bulande Comforts Opp PSN Near ITPL Whitefield,India
Bangalore,Karnataka,2892401,OYO 10026 Hotel Kings Suites,India
Bangalore,Karnataka,3028937,OYO 10843 Hotel RMV Savera,India
Bangalore,Karnataka,2892742,OYO 10022 Hotel Oak Castle,India
Bangalore,Karnataka,2827577,Caramel Hotels,India
Bangalore,Karnataka,3023766,Pura Vida - Boutique Pool Retreat,India
Bangalore,Karnataka,2684658,OYO Premium K R Puram,India
Bangalore,Karnataka,2892761,OYO 7654 The Palladium Hotel,India
Bangalore,Karnataka,2308288,FabHotel Sandesh Kingston Gandhinagar,India
Bangalore,Karnataka,2892708,OYO 10335 Platinum Hotel,India
Varanasi,Uttar Pradesh,2510950,Panchkote Raj Ganges,India
Varanasi,Uttar Pradesh,339698,Hotel Buddha,India
Varanasi,Uttar Pradesh,1195504,Hotel Banaras Haveli,India
Varanasi,Uttar Pradesh,337504,Hotel Temple On Ganges,India
Varanasi,Uttar Pradesh,3116217,Hotel Dhanuka,India
Varanasi,Uttar Pradesh,1748004,Hotel East View,India
Varanasi,Uttar Pradesh,1141970,Hotel Park Plaza,India
Varanasi,Uttar Pradesh,2632645,OYO Flagship 118 Atithi Satkar,India
Varanasi,Uttar Pradesh,348371,Malika's Homestay,India
Varanasi,Uttar Pradesh,1521080,Hotel Lara India,India
Varanasi,Uttar Pradesh,337928,Hotel Surya,India
Varanasi,Uttar Pradesh,319402,"Hotel Hindusthan International, Varanasi",India
Varanasi,Uttar Pradesh,2675687,Vedic Villa,India
Varanasi,Uttar Pradesh,1268956,Premiere Villa,India
Varanasi,Uttar Pradesh,2091208,Scindhia Guest House,India
Udaipur,Udaipur District ,78796,Trident Udaipur,India
Udaipur,Udaipur District ,356734,Jaiwana Haveli,India
Udaipur,Udaipur District ,280957,The Leela Palace Udaipur,India
Udaipur,Udaipur District ,446976,Madri Haveli,India
Udaipur,Udaipur District ,2597399,G G Holiday Homes,India
Udaipur,Udaipur District ,2937227,Blu Feather Hotel & Spa,India
Udaipur,Udaipur District ,336707,Udai Kothi,India
Udaipur,Udaipur District ,2090541,Crimson Park Shree Kanak,India
Udaipur,Udaipur District ,2846608,Hotel Sunflower Udaipur,India
Udaipur,Udaipur District ,3110140,Ambavgarh Retreat,India
Udaipur,Udaipur District ,3101907,Heritage Inn,India
Udaipur,Udaipur District ,2803940,OYO Home 9774 Modern 3BHK near Celebration Mall,India
Udaipur,Udaipur District ,3098621,OYO Home 10778 Exotic Penthouse Hiran Magri,India
Udaipur,Udaipur District ,1096670,Radisson Blu Udaipur Palace Resort & Spa,India
Udaipur,Udaipur District ,3098612,OYO Home 10286 Goverdhan Vilas,India
Agra,Uttar Pradesh,3084079,Jyoti Penta Rest House Agra,India
Agra,Uttar Pradesh,2991756,Royal Comfort Apartment,India
Agra,Uttar Pradesh,1519496,OYO 1835 Sun Hotel Agra,India
Agra,Uttar Pradesh,1234827,Taj Villa,India
Agra,Uttar Pradesh,1829092,OYO 4274 Hotel Poonam Plaza Agra,India
Agra,Uttar Pradesh,1394084,Ramada Plaza Agra,India
Agra,Uttar Pradesh,2987314,Hotel Atithi,India
Agra,Uttar Pradesh,3033061,hotel sai president,India
Agra,Uttar Pradesh,1829083,OYO 3694 Hotel Aashadeep,India
Agra,Uttar Pradesh,2995022,hotel the kamta,India
Agra,Uttar Pradesh,2999133,Air Home Stay,India
Agra,Uttar Pradesh,2821038,Maharaja Homestay,India
Agra,Uttar Pradesh,2912014,Hotel Pratap,India
Agra,Uttar Pradesh,2516989,OM Guest House,India
Agra,Uttar Pradesh,2283791,Chirag Pankaj Residency,India
Pondicherry,Pondicherry,2748461,Hotel Sumith Palace,India
Pondicherry,Pondicherry,2374173,Serenity Surf House,India
Pondicherry,Pondicherry,789094,Palais De Mahe - CGH Earth,India
Pondicherry,Pondicherry,1829546,OYO Rooms Reddiarpalayam,India
Pondicherry,Pondicherry,2761557,Home Stay with Guarden,India
Pondicherry,Pondicherry,2821441,AAHA Apartments,India
Pondicherry,Pondicherry,2761085,Chaplin Hotel,India
Pondicherry,Pondicherry,1250553,Hotel Annamalai International,India
Pondicherry,Pondicherry,3013305,Isai Ambalam guest house,India
Pondicherry,Pondicherry,2317468,Le Aham,India
Pondicherry,Pondicherry,1277117,Cours CHABROL,India
Pondicherry,Pondicherry,2099508,Villa Kalifie | Homely Stay,India
Pondicherry,Pondicherry,1290311,Treebo South Avenue,India
Pondicherry,Pondicherry,2952798,The French Villa Elite,India
Pondicherry,Pondicherry,1903356,Suffren Residency,India
Amritsar,Punjab,2892839,OYO 10430 Hotel Citi View Inn,India
Amritsar,Punjab,3061297,Garden Guest House,India
Amritsar,Punjab,3080206,OYO 11421 Regal Residency,India
Amritsar,Punjab,2984705,Puri Guest House,India
Amritsar,Punjab,2890266,Ridhan Farmstay,India
Amritsar,Punjab,3026809,Neha Bhawan,India
Amritsar,Punjab,849534,Holiday Inn Amritsar Ranjit Avenue,India
Amritsar,Punjab,3034716,National Residency,India
Amritsar,Punjab,1118428,FabHotel KK Continental Albert Rd,India
Amritsar,Punjab,3017221,Perfect Homestay,India
Amritsar,Punjab,2328229,Sr Bhatia Residency,India
Amritsar,Punjab,3064266,Hotel Dnr Pride,India
Amritsar,Punjab,2692205,Hotel Kay Dee,India
Amritsar,Punjab,2909617,hotel p.s.nancy,India
Amritsar,Punjab,2924944,hotel js regency,India
Ooty,Tamil Nadu,395878,Accord Highland Hotel Ooty,India
Ooty,Tamil Nadu,2991436,Hotel Hapimaa,India
Ooty,Tamil Nadu,2394507,OYO 8709 Hotel Rain Forest,India
Ooty,Tamil Nadu,2049249,OYO 1353 The Surya Village,India
Ooty,Tamil Nadu,2857841,"Homely and tranquil abode, close to Rose Garden , by GuestHouser",India
Ooty,Tamil Nadu,3015794,Country Tavern Ketti House,India
Ooty,Tamil Nadu,3045009,smile stone residency,India
Ooty,Tamil Nadu,3041826,mystique inn,India
Ooty,Tamil Nadu,369595,Sherlock,India
Ooty,Tamil Nadu,444811,Sinclairs Retreat Ooty,India
Ooty,Tamil Nadu,2914854,Hotel Jaysanthi,India
Ooty,Tamil Nadu,2182870,LMF Paradise,India
Ooty,Tamil Nadu,3116006,Cliff Residency,India
Ooty,Tamil Nadu,2868839,"Vibrant stay with a homely touch, short walk from Ooty lake, by GuestHouser",India
Ooty,Tamil Nadu,2872706,Srisai cottage,India
Calangute,Goa,2715139,Maanvi Holiday Home,India
Calangute,Goa,2503990,"Cosy 2-BR stay for friends, close to Calangute Beach by GuestHouser",India
Calangute,Goa,2797299,FabHotel Sarala Crown Calangute Beach,India
Calangute,Goa,2904614,Cassa Capriani 5 BR Cottage villas with Jacuzzi,India
Calangute,Goa,1690220,ibis Styles Goa Calangute - An AccorHotels Brand,India
Calangute,Goa,2973436,Das Holiday Homes,India
Calangute,Goa,2840584,Jarina holyday home,India
Calangute,Goa,2564511,Saldanha Kyle Gardens,India
Calangute,Goa,2915784,3 BHK Villa,India
Calangute,Goa,2968767,Service Apartment Calangute,India
Calangute,Goa,481850,Resort Terra Paraiso,India
Calangute,Goa,2005273,Rental Apartment - Calangute,India
Calangute,Goa,2985276,Gulmohar Cottages,India
Calangute,Goa,3036205,Shri Sai Holiday Homes,India
Calangute,Goa,3098642,OYO Home 11568 Duplex Studio Calangute,India
New Delhi,Delhi NCR,2632539,OYO 3559 Kalkaji,India
New Delhi,Delhi NCR,2488257,Hotel Nanak Residency,India
New Delhi,Delhi NCR,311542,Saket Bed and Breakfast,India
New Delhi,Delhi NCR,2796500,SUMEDHA Premium,India
New Delhi,Delhi NCR,2877770,Ashwani Hotel,India
New Delhi,Delhi NCR,2265787,Kaisons Inn,India
New Delhi,Delhi NCR,2763887,Hotel Golden Oasis,India
New Delhi,Delhi NCR,1141094,Hotel Swaran Palace,India
New Delhi,Delhi NCR,1474154,Wood Castle Grand,India
New Delhi,Delhi NCR,1669847,Olive Service Apartments - Greater Kailash,India
New Delhi,Delhi NCR,2488260,OYO Flagship 746 Bhikaji Cama Place,India
New Delhi,Delhi NCR,367676,Hotel Fortuner,India
New Delhi,Delhi NCR,419516,Hotel Airport City,India
New Delhi,Delhi NCR,1519923,OYO 518 Hotel Sundeep Inn,India
New Delhi,Delhi NCR,2144433,Under My Roof Service Apartment,India
Pune,Maharashtra,1284468,Hyatt Place Pune/Hinjawadi,India
Pune,Maharashtra,582691,DoubleTree By Hilton-Pune Chinchwad,India
Pune,Maharashtra,333187,Radisson Blu Hotel Pune Kharadi,India
Pune,Maharashtra,875575,Aankur Inn,India
Pune,Maharashtra,3105516,The Upper Room,India
Pune,Maharashtra,2570982,Ankur service apartment,India
Pune,Maharashtra,2954953,Quiet and peaceful artistic apartment,India
Pune,Maharashtra,607565,Hotel Poonam,India
Pune,Maharashtra,2844807,Ganga Carnation,India
Pune,Maharashtra,2744041,FabHotel Rajdhani Pune Railway Sation,India
Candolim,Goa,2881474,Villa Arlinda,India
Pune,Maharashtra,383617,"Ramee Grand Hotel and Spa, Pune",India
Pune,Maharashtra,2539271,Cosmos Apartments,India
Pune,Maharashtra,2856500,Resonaré Hospitality Services,India
Pune,Maharashtra,3110181,Bauhinia,India
Pune,Maharashtra,2883596,TripThrill Vrundavan 1,India
Candolim,Goa,1060520,Novotel Goa Resort & Spa,India
Candolim,Goa,1033633,"Albuquerque Goa, Candolim",India
Candolim,Goa,2993851,1BHK The heaven @ Govia holiday home,India
Candolim,Goa,2664133,Highland Beach Resort,India
Candolim,Goa,2701241,Ziva Villa by Villa de Goa,India
Candolim,Goa,2863186,Christine Villa,India
Candolim,Goa,2987930,Christine Villa,India
Candolim,Goa,2860768,V Resorts Aguada Anchorage 4BHK,India
Candolim,Goa,288842,Phoenix Park Inn Goa,India
Candolim,Goa,1029121,Silver Sands Sunshine - Angaara,India
Candolim,Goa,2971788,"Evoke Lifestyle Candolim, Goa",India
Candolim,Goa,274756,Fortune Acron Regina,India
Candolim,Goa,2640686,De Hibiscus,India
Candolim,Goa,2916257,Candolim Paradise 2 BHK Apartment,India
Gurgaon,Haryana,2632549,OYO Flagship 757 Sector 57,India
Gurgaon,Haryana,2532019,Hostie Executive Duplex-3BR with hydrotherapy pool,India
Gurgaon,Haryana,1663482,OYO Flagship 387 Moulsari Avenue,India
Gurgaon,Haryana,2632580,OYO 6603 Sector 32,India
Gurgaon,Haryana,1903653,OYO Flagship 516 Unitech Cyber Park,India
Gurgaon,Haryana,1663057,OYO Premium Cyber City Phase 3,India
Gurgaon,Haryana,1944655,OYO 8451 Shivam Residencies,India
Gurgaon,Haryana,1903613,OYO Flagship 508 Golf Course Rd Amex,India
Gurgaon,Haryana,2632578,OYO 6602 Home Stay Jannat Residency,India
Gurgaon,Haryana,2093810,Asian Suites 585 IFFCO Metro,India
Gurgaon,Haryana,2817555,Mint Ambience Suites,India
Gurgaon,Haryana,2255401,OYO 8110 Sector 31,India
Gurgaon,Haryana,1662844,OYO 2173 Hotel 19 BVM,India
Gurgaon,Haryana,2418575,Treebo Neo Residency,India
Gurgaon,Haryana,2250539,The Residencia Inn Premium,India
Chennai,Tamil Nadu,2178595,Modern Gate,India
Chennai,Tamil Nadu,1126711,"Abu Sarovar Portico,Chennai",India
Chennai,Tamil Nadu,1662847,OYO 2118 Palm Shore Residency,India
Chennai,Tamil Nadu,2815205,Solitaire Service Apartments,India
Chennai,Tamil Nadu,2552460,Furnished Villa- Egmore near apollohospital,India
Chennai,Tamil Nadu,2255426,OYO Rooms Nungambakkam Near Apollo Hospital,India
Chennai,Tamil Nadu,2420760,Grace Residency,India
Chennai,Tamil Nadu,1519765,OYO 970 MNR Grand,India
Chennai,Tamil Nadu,1519789,OYO 1474 Apartment Perungudi,India
Chennai,Tamil Nadu,1453274,Vox Crescendo,India
Chennai,Tamil Nadu,1225550,Season 4 Residences - Thiruvanmiyur,India
Chennai,Tamil Nadu,734217,Sree Devi Niwas T Nagar,India
Chennai,Tamil Nadu,734201,FabHotel Queensway T Nagar,India
Chennai,Tamil Nadu,1230354,Royal Chennai Residency,India
Chennai,Tamil Nadu,2335316,OYO 6339 Preetham Nivas,India
Cochin,Kerala,2396552,OYO 8964 Malabar Plaza Hotel,India
Cochin,Kerala,286449,Abad Metro,India
Cochin,Kerala,577962,Hotel Arches,India
Cochin,Kerala,398572,Bastian Homestay,India
Cochin,Kerala,2691979,Lavender Home Stay,India
Cochin,Kerala,1919422,Anchor House,India
Cochin,Kerala,649600,"Nathans Holiday Home, Private Villa",India
Cochin,Kerala,1308484,"Secret Garden, A Boutique hotel",India
Cochin,Kerala,2632572,OYO 6728 Almas Residency,India
Cochin,Kerala,1300724,The Fort Bungalow,India
Cochin,Kerala,1290426,Old Courtyard Hotel,India
Cochin,Kerala,1257371,Kochi Marriott Hotel,India
Cochin,Kerala,74745,The Gateway Hotel Marine Drive,India
Cochin,Kerala,74746,"Taj Malabar Resort & Spa, Cochin.",India
Cochin,Kerala,1317874,Old Harbour Hotel,India
Kolkata,West Bengal,3035184,Radical Guest House,India
Kolkata,West Bengal,360831,Astoria Hotel,India
Kolkata,West Bengal,1520729,OYO 2038 Hotel Green Leaf Regency,India
Kolkata,West Bengal,1999755,OYO 3634 Apartment RK Hospitality,India
Kolkata,West Bengal,1520708,OYO 1805 Blue Orchid Corporate Inn,India
Kolkata,West Bengal,2488243,OYO 8471 near DLF IT Park,India
Kolkata,West Bengal,2121471,OYO 7187 Earth Aromaa,India
Kolkata,West Bengal,1845251,Ananya,India
Kolkata,West Bengal,1999758,OYO 3741 Kalighat,India
Kolkata,West Bengal,1593508,Emerald Mayfair,India
Kolkata,West Bengal,2049299,OYO Flagship 366 Salt Lake City Centre,India
Kolkata,West Bengal,2275589,OYO 1238 near Park Circus,India
Kolkata,West Bengal,2406100,Hotel Narayani Enclave,India
Kolkata,West Bengal,678862,Central Bed & Breakfast,India
Kolkata,West Bengal,2488323,OYO 7326 Hotel Penguin,India
Jaipur,Rajasthan,2761982,Joey's Hostel,India
Jaipur,Rajasthan,2808709,Le Fort,India
Jaipur,Rajasthan,353061,"Hari Mahal Palace, Jaipur",India
Jaipur,Rajasthan,882922,Jasvilas,India
Jaipur,Rajasthan,1907332,Trimrooms King Palace,India
Jaipur,Rajasthan,1495682,OYO 744 Hotel Vachi Inn,India
Jaipur,Rajasthan,2173361,Clarion Inn Jaipur,India
Jaipur,Rajasthan,495687,"Hotel Mansingh, Jaipur",India
Jaipur,Rajasthan,424961,"Tree of Life Resort & Spa, Jaipur",India
Jaipur,Rajasthan,1661586,Nadya Homestay Jaipur,India
Jaipur,Rajasthan,1951835,Polo Inn & Suites,India
Jaipur,Rajasthan,1275915,Hotel Surya Garh,India
Jaipur,Rajasthan,1539067,Saket Inn,India
Jaipur,Rajasthan,2255378,OYO 8051 Hotel Don Jon,India
Jaipur,Rajasthan,1583624,FabHotel Saneer Jaipur Airport,India
Varanasi,Uttar Pradesh,2091208,Scindhia Guest House,India
Varanasi,Uttar Pradesh,3088073,Sri Krishna Hotel Inn,India
Varanasi,Uttar Pradesh,1345580,Hotel Grapevine,India
Varanasi,Uttar Pradesh,352737,Hotel Clarks Varanasi,India
Varanasi,Uttar Pradesh,1188097,Ganpati Guest House,India
Varanasi,Uttar Pradesh,2535880,"Tree of Life Resort & Spa, Varanasi",India
Varanasi,Uttar Pradesh,317538,Nadesar Palace,India
Varanasi,Uttar Pradesh,2087364,Shiva Ganges View Guest House,India
Varanasi,Uttar Pradesh,3095581,2 BHK FLAT,India
Varanasi,Uttar Pradesh,1611384,The Land Mark,India
Varanasi,Uttar Pradesh,1781742,Hotel Purvika,India
Varanasi,Uttar Pradesh,1829627,OYO 4036 Hotel Liberty Residency,India
Varanasi,Uttar Pradesh,1029274,Ganga Love Luxe P Guest House,India
Varanasi,Uttar Pradesh,173284,Ramada Plaza JHV,India
Varanasi,Uttar Pradesh,3029144,OYO 10706 near Cantt Railway Station,India
Bangalore,Karnataka,357064,Sterlings Mac Hotel,India
Bangalore,Karnataka,2892708,OYO 10335 Platinum Hotel,India
Bangalore,Karnataka,2500550,SFO Hotel and Suites,India
Bangalore,Karnataka,2804049,OYO 9151 Hotel Sri Sai Comforts,India
Bangalore,Karnataka,2892695,OYO 10321 Hotel Varcity Residency,India
Bangalore,Karnataka,3025589,Malgudi Farm Resort,India
Bangalore,Karnataka,2632666,OYO 5345 Hotel Sai Rennaissance,India
Bangalore,Karnataka,2804044,OYO 5341 Gokul Comforts Hibiscus,India
Bangalore,Karnataka,2995252,Octave Plaza Hotel,India
Bangalore,Karnataka,264452,Fortune Select Trinity,India
Bangalore,Karnataka,2772623,The Den Bengaluru,India
Bangalore,Karnataka,2967183,Mash Manyata Serviced Apartments,India
Bangalore,Karnataka,2804053,OYO 9438 near Forum Mall,India
Bangalore,Karnataka,2918591,Shoba Elite,India
Bangalore,Karnataka,2753458,OYO 9060 Sri Sai Guest Inn,India
Agra,Uttar Pradesh,2374076,Orbit Inn,India
Agra,Uttar Pradesh,794881,Hotel Bawa Palace,India
Agra,Uttar Pradesh,2028471,Hotel N.R.Inn,India
Agra,Uttar Pradesh,2702237,Aagaman Homestay,India
Agra,Uttar Pradesh,2569266,Hotel Royal Guest House,India
Agra,Uttar Pradesh,2036031,Rama Homestay,India
Pondicherry,Pondicherry,3117464,OYO Home 11358 Compact 2BHK Goubert Street,India
Agra,Uttar Pradesh,2206138,Khas Mahal Homestay,India
Agra,Uttar Pradesh,802181,Madhu Resort,India
Agra,Uttar Pradesh,2527245,Kanha Homestay,India
Agra,Uttar Pradesh,2381038,Hotel Taj Niwas,India
Agra,Uttar Pradesh,1829078,OYO 3042 Hotel Kant,India
Agra,Uttar Pradesh,1829095,OYO 4553 Hotel Chandra Pushp Palace,India
Pondicherry,Pondicherry,603445,Inn Pondiville Forest Retreat,India
Pondicherry,Pondicherry,794475,Maison Perumal - CGH Earth,India
Pondicherry,Pondicherry,2868325,Les Comptoirs Residency,India
Pondicherry,Pondicherry,1351940,Aadhaar Guest House,India
Pondicherry,Pondicherry,2919055,Guest house maruti,India
Pondicherry,Pondicherry,1354590,Le Chateau,India
Pondicherry,Pondicherry,2655989,"1-BR stay for backpackers, by GuestHouser",India
Pondicherry,Pondicherry,1951740,Hotel Ram International,India
Pondicherry,Pondicherry,1073209,The Sunway Manor,India
Agra,Uttar Pradesh,2533024,Hotel Ranjeet,India
Agra,Uttar Pradesh,376724,Hotel Priya,India
Agra,Uttar Pradesh,1829087,OYO 3773 Hotel City Square and Suites Agra,India
Pondicherry,Pondicherry,3117462,OYO Home 11701 Elegant 3BHK Near ECR,India
Pondicherry,Pondicherry,2062712,Kamalayam,India
Pondicherry,Pondicherry,2955379,Rightstay service apartment,India
Pondicherry,Pondicherry,2158473,Lily Pool Villa,India
Pondicherry,Pondicherry,1984539,Treebo Grace Inn,India
Udaipur,Udaipur District ,1096670,Radisson Blu Udaipur Palace Resort & Spa,India
Amritsar,Punjab,2909617,hotel p.s.nancy,India
Udaipur,Udaipur District ,3098612,OYO Home 10286 Goverdhan Vilas,India
Udaipur,Udaipur District ,2892770,OYO Home 123 3BHK Villa near Lake City mall,India
Udaipur,Udaipur District ,1487810,Hotel Uddhav Vilas,India
Udaipur,Udaipur District ,3107562,Shringeris,India
Udaipur,Udaipur District ,297105,Chunda Palace,India
Udaipur,Udaipur District ,626307,Q Hotel,India
Udaipur,Udaipur District ,2804205,OYO Home Classic 3BHK Villa Near Goverdhan Lake,India
Udaipur,Udaipur District ,2859844,Parijat,India
Udaipur,Udaipur District ,2894103,Hotel Moti Mahal,India
Udaipur,Udaipur District ,2827882,Hotel Ashwin vatika,India
